conv_id,div_mean,div_variance,div_trend,div_max_spike,div_range,div_n_pairs,expr_mean,expr_variance,expr_trend,expr_range,expr_early_mean,expr_late_mean,expr_shift,repair_rate,constraint_pressure,hedge_assert_ratio,ai_refusal_rate,goal_drift_mean,goal_drift_variance,goal_stability,length_ratio,affect_mean,affect_variance,affect_trend,affect_range,affect_max,affect_min,affect_peak_count,affect_valley_count,valence_mean,valence_variance,valence_trend,n_messages,n_messages_log,n_user_messages,n_ai_messages,user_avg_length,ai_avg_length,user_length_var,ai_length_var
chatbot_arena_10975,0.09104700276575275,0.002882151224316599,-0.0397921176046176,0.16489898989898988,0.1209175084175084,4,0.5,0.14285714285714285,0.07142857142857142,1.0,0.375,0.625,0.25,0.0,0.0,1.0,0.25,0.9326923076923077,0.003975591715976331,0.06730769230769229,7.153846153846154,0.5143,0.0024313685714285713,-0.0008357142857142828,0.1577,0.61,0.4523,2,1,0.48,0.001371428571428572,-0.0038095238095238104,8,2.1972245773362196,4,4,6.5,46.5,33.666666666666664,785.6666666666666
chatbot_arena_1098,0.044207084572561575,1.6084954598254783e-05,-0.0056718523602531795,0.047043010752688165,0.0056718523602531795,2,0.75,0.08333333333333333,-0.1,0.5,0.75,0.75,0.0,0.0,0.0,1.0,0.0,0.7619047619047619,0.0,0.23809523809523814,10.0,0.421925,0.0017444891666666671,0.012309999999999998,0.09770000000000001,0.4627,0.365,0,1,0.56,0.005866666666666668,0.007999999999999985,4,1.6094379124341003,2,2,13.5,218,84.5,1800
chatbot_arena_1100,0.1693121693121693,0.006774726351445927,-0.1164021164021164,0.2275132275132275,0.1164021164021164,2,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.5,1.0,0.0,0.0,1.25,0.464225,6.593583333333308e-05,0.004869999999999991,0.01639999999999997,0.4764,0.46,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,4,5,18,2
chatbot_arena_1103,0.12037037037037038,0.00017146776406035716,0.018518518518518545,0.12962962962962965,0.018518518518518545,2,0.375,0.0625,0.15,0.5,0.25,0.5,0.25,0.0,0.0,0.5,0.0,1.0,0.0,0.0,0.3157894736842105,0.495825,0.0017335958333333339,0.01338999999999999,0.10010000000000002,0.544,0.4439,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,9.5,3,24.5,2
chatbot_arena_11047,0.16779170909282481,0.010467223844846567,0.015076085138723322,0.3224637681159421,0.24964094529311925,5,0.6,0.1,0.012121212121212121,1.0,0.6,0.6,0.0,0.0,0.0,0.5,1.0,0.8991379310344827,0.011669639318271897,0.1008620689655173,3.1764705882352944,0.48286,0.0015455448888888888,-0.005586666666666668,0.11699999999999999,0.5546,0.4376,3,2,0.5,0.0,0.0,10,2.3978952727983707,5,5,10.2,32.4,61.7,368.8
chatbot_arena_1106,0.11186236012019984,0.006007024032078211,0.10960861309293363,0.16666666666666666,0.10960861309293363,2,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.9607843137254902,0.0,0.039215686274509776,0.6038961038961039,0.5367999999999999,0.0006835466666666666,-0.015879999999999984,0.06140000000000001,0.5614,0.5,1,0,0.5,0.0,0.0,4,1.6094379124341003,2,2,77,46.5,9800,2520.5
chatbot_arena_11063,0.17926816233049295,0.0079243509559418,-0.06663567537551278,0.27998236331569665,0.16887125220458554,3,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.9142857142857144,0.0004081632653061227,0.08571428571428563,2.7272727272727275,0.46448333333333336,0.0009101176666666673,-0.005522857142857147,0.07940000000000003,0.5067,0.4273,2,2,0.5,0.0,0.0,6,1.9459101490553132,3,3,7.333333333333333,20,12.333333333333334,331
chatbot_arena_11072,0.14317684914176143,0.007040669967415424,-0.08003400108663268,0.2377622377622378,0.16006800217326536,3,0.6666666666666666,0.06666666666666667,0.08571428571428572,0.5,0.5,0.8333333333333334,0.33333333333333337,0.0,0.0,0.5,0.0,0.9210526315789473,0.0013850415512465402,0.07894736842105265,0.6455696202531646,0.4517833333333333,0.0007610376666666667,-0.010374285714285716,0.06930000000000003,0.4884,0.4191,1,1,0.5266666666666666,0.001706666666666665,0.0,6,1.9459101490553132,3,3,26.333333333333332,17,192.33333333333334,37
chatbot_arena_1108,0.071658615136876,0.01026991424666983,-0.143317230273752,0.143317230273752,0.143317230273752,2,0.375,0.0625,0.05,0.5,0.25,0.5,0.25,0.0,0.0,0.5,0.0,1.0,0.0,0.0,10.0,0.486525,0.001538949166666669,-0.01795,0.08360000000000006,0.5137,0.4301,1,0,0.5,0.0,0.0,4,1.6094379124341003,2,2,4,116,8,16562
chatbot_arena_1110,0.21657044846050866,0.004980774874654795,0.09980756358768403,0.2664742302543507,0.09980756358768403,2,0.25,0.08333333333333333,-0.2,0.5,0.5,0.0,-0.5,0.0,0.0,0.0,1.0,0.9333333333333333,0.0,0.06666666666666665,6.875,0.517875,0.0050042225,0.024930000000000015,0.1627,0.6027,0.44,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,8,55,8,1568
chatbot_arena_1111,0.22063492063492063,0.021950113378684806,-0.20952380952380953,0.3253968253968254,0.20952380952380953,2,0.25,0.08333333333333333,-0.2,0.5,0.5,0.0,-0.5,0.0,0.0,0.5,0.0,1.0,0.0,0.0,10.0,0.4715,0.007885666666666664,0.013399999999999995,0.21099999999999997,0.591,0.38,1,1,0.48,0.0016000000000000007,-0.024000000000000004,4,1.6094379124341003,2,2,8.5,93,112.5,14792
chatbot_arena_11111,0.20899470899470898,0.011736793482825232,-0.10714285714285715,0.3253968253968254,0.2142857142857143,3,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.9615384615384616,0.0029585798816568008,0.038461538461538436,10.0,0.4998166666666667,0.0016000736666666668,-0.013471428571428577,0.11449999999999999,0.5546,0.4401,2,1,0.5,0.0,0.0,6,1.9459101490553132,3,3,5,72,12,6361
chatbot_arena_1112,0.1387375003164477,0.004938217927636915,-0.01590174932280195,0.2641414141414141,0.1649350649350649,5,0.45,0.08055555555555556,-0.009090909090909085,1.0,0.5,0.4,-0.09999999999999998,0.0,0.0,0.0,0.0,1.0,0.0,0.0,6.551724137931035,0.44711,0.0002970565555555557,-0.0016369696969696973,0.05309999999999998,0.481,0.4279,4,4,0.5,0.0,0.0,10,2.3978952727983707,5,5,5.8,38,3.7,356.5
chatbot_arena_11133,0.18470576643036543,0.0016397981064806878,-0.014941769167100272,0.2191358024691358,0.1044015029522276,5,0.7,0.06666666666666667,0.030303030303030304,0.5,0.6,0.8,0.20000000000000007,0.0,0.0,0.6666666666666666,0.8,0.9701754385964912,0.0012188365650969517,0.029824561403508754,9.151515151515152,0.48383,0.002570520111111111,-0.0072951515151515175,0.1925,0.5866,0.3941,3,3,0.516,0.0011377777777777766,0.005818181818181815,10,2.3978952727983707,5,5,6.6,60.4,22.3,4928.799999999999
chatbot_arena_1114,0.1626984126984127,0.05294154698916604,-0.3253968253968254,0.3253968253968254,0.3253968253968254,2,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,3.0,0.47304999999999997,0.005348203333333332,0.018400000000000007,0.17459999999999998,0.5546,0.38,1,0,0.5,0.0,0.0,4,1.6094379124341003,2,2,2.5,7.5,4.5,0.5
chatbot_arena_1115,0.07800007217700386,0.002266193912703722,-0.021995793804304442,0.12183235867446392,0.12183235867446392,5,0.55,0.025,0.015151515151515152,0.5,0.5,0.6,0.09999999999999998,0.0,0.0,0.5,0.0,0.7677884615384616,0.06999791118781504,0.2322115384615384,6.828571428571428,0.45863,0.0011055645555555567,-0.006142424242424247,0.09590000000000004,0.523,0.4271,4,3,0.5,0.0,0.0,10,2.3978952727983707,5,5,7,47.8,8.5,223.7
chatbot_arena_1119,0.11679894179894179,6.470283586685714e-05,-0.011375661375661386,0.12248677248677249,0.011375661375661386,2,0.375,0.0625,-0.05,0.5,0.5,0.25,-0.25,0.0,0.0,0.0,0.0,0.9333333333333333,0.0,0.06666666666666665,1.5405405405405406,0.459175,0.00025544250000000053,-0.0045300000000000114,0.03290000000000004,0.4767,0.4438,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,18.5,28.5,180.5,0.5
chatbot_arena_1122,0.20634920634920634,0.03224993701184177,0.25396825396825395,0.3333333333333333,0.25396825396825395,2,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.5714285714285714,0.4964,0.00034160666666666723,0.013860000000000011,0.040000000000000036,0.52,0.48,0,0,0.5,0.0,0.0,4,1.6094379124341003,2,2,3.5,5.5,0.5,4.5
chatbot_arena_1124,0.024609982882041706,0.00011649730887574098,-0.015264161220043568,0.03224206349206349,0.015264161220043568,2,0.75,0.08333333333333333,0.1,0.5,0.75,0.75,0.0,0.0,1.0,0.5,0.0,0.09210526315789469,0.0,0.9078947368421053,1.7326732673267327,0.4371,1.660000000000045e-06,0.0007600000000000107,0.0027000000000000357,0.4379,0.4352,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,101,175,2,0
chatbot_arena_1126,0.06625781625781625,0.0011452681606601766,0.04785954785954787,0.09018759018759019,0.04785954785954787,2,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.16,0.42769999999999997,3.270000000000016e-05,0.0032400000000000094,0.013800000000000034,0.4338,0.42,1,0,0.5,0.0,0.0,4,1.6094379124341003,2,2,12.5,14.5,4.5,0.5
chatbot_arena_1127,0.18124898874326792,8.340110667820656e-05,-0.012915193121142754,0.1877065853038393,0.012915193121142754,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.6818181818181819,0.0,0.3181818181818181,10.0,0.497925,0.0007074624999999992,0.01016999999999999,0.061799999999999966,0.5314,0.4696,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,15,218.5,32,2380.5
chatbot_arena_1132,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,2,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.25,0.0,0.75,1.2142857142857142,0.479125,0.00019856916666666653,-0.004430000000000006,0.028100000000000014,0.4927,0.4646,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,7,8.5,0,0.5
chatbot_arena_11320,0.11850166762580912,0.003470582612486235,-0.02956089907532916,0.2037037037037037,0.13143891017454234,4,0.5625,0.03125,-0.005952380952380952,0.5,0.625,0.5,-0.125,0.0,0.0,0.5,0.25,0.951734539969834,0.0035949987373995913,0.04826546003016596,1.6575342465753424,0.4689875,0.0005416069642857138,0.0012202380952380924,0.06379999999999997,0.4952,0.4314,2,2,0.51,0.0007999999999999992,-0.000952380952380952,8,2.1972245773362196,4,4,18.25,30.25,232.91666666666666,454.25
chatbot_arena_1134,0.16468253968253968,0.0013306248425296037,-0.05158730158730157,0.19047619047619047,0.05158730158730157,2,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.9285714285714286,0.0,0.0714285714285714,10.0,0.477125,0.0007131025000000004,-0.006570000000000009,0.06540000000000001,0.51,0.4446,0,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,7.5,81.5,0.5,60.5
chatbot_arena_1137,0.0,0.0,0.0,0.0,0.0,2,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.6923076923076923,0.0,0.3076923076923077,1.1578947368421053,0.45755,0.0011778966666666675,0.01014,0.07730000000000004,0.4973,0.42,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,9.5,11,24.5,0
chatbot_arena_1139,0.16269841269841268,0.005322499370118417,-0.10317460317460317,0.21428571428571427,0.10317460317460317,2,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,10.0,0.4927,0.0025315533333333325,-0.028140000000000005,0.10499999999999998,0.5546,0.4496,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,7.5,111.5,60.5,21840.5
chatbot_arena_1142,0.09663321324412422,0.010298303833733884,0.1435151827071539,0.16839080459770117,0.1435151827071539,2,0.5,0.16666666666666666,-0.1,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,10.0,0.466175,0.0012572225000000012,0.01931,0.07610000000000006,0.5096,0.4335,1,1,0.45999999999999996,0.0021333333333333343,-0.03200000000000001,4,1.6094379124341003,2,2,9,173,2,1568
chatbot_arena_1143,0.06372549019607843,0.008121876201460975,-0.12745098039215685,0.12745098039215685,0.12745098039215685,2,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,6.5,0.438775,0.00023470916666666676,-0.008590000000000004,0.03270000000000001,0.46,0.4273,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,7,45.5,8,264.5
chatbot_arena_1145,0.1419753086419753,0.0019051973784484071,0.06172839506172839,0.1728395061728395,0.06172839506172839,2,0.125,0.0625,0.15,0.5,0.0,0.25,0.25,0.0,0.0,0.5,0.0,1.0,0.0,0.0,10.0,0.482425,0.002091615833333335,-0.017130000000000006,0.10690000000000005,0.54,0.4331,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,6,70,18,32
chatbot_arena_1146,0.2019806610120184,0.03046309926291541,-0.246832328769614,0.3253968253968254,0.246832328769614,2,0.5625,0.015625,0.075,0.25,0.5,0.625,0.125,0.0,0.0,0.5,0.5,1.0,0.0,0.0,10.0,0.4547,0.005561879999999999,0.0033599999999999962,0.17459999999999998,0.5546,0.38,1,0,0.52,0.0015999999999999983,0.023999999999999987,4,1.6094379124341003,2,2,5,149,32,40328
chatbot_arena_1147,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,2,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.5,0.0,0.5,0.0,0.9090909090909091,0.0,0.09090909090909094,1.3846153846153846,0.509725,0.0002015691666666669,0.006310000000000005,0.030100000000000016,0.52,0.4899,0,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,6.5,9,4.5,50
chatbot_arena_1148,0.09166949608126079,0.00213454388219214,0.0653382565147271,0.12433862433862435,0.0653382565147271,2,0.375,0.0625,0.05,0.5,0.25,0.5,0.25,0.0,0.5,0.5,0.0,0.9473684210526316,0.0,0.05263157894736836,1.430232558139535,0.4585,0.0002848866666666664,0.008199999999999995,0.03849999999999998,0.4821,0.4436,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,43,61.5,2,6612.5
chatbot_arena_11482,0.008228334699427511,0.00020311647577740853,-0.01234250204914127,0.024685004098282535,0.024685004098282535,3,0.25,0.075,0.1,0.5,0.16666666666666666,0.3333333333333333,0.16666666666666666,0.0,0.0,0.5,0.0,0.9238095238095239,0.0001814058956916108,0.07619047619047614,10.0,0.4513166666666667,0.0006819016666666663,0.010854285714285714,0.06769999999999998,0.4971,0.4294,2,1,0.5,0.0,0.0,6,1.9459101490553132,3,3,15,214.66666666666666,156,3446.3333333333335
chatbot_arena_1150,0.13971859660865682,0.0035270536109993506,-0.08398873270861218,0.1817129629629629,0.08398873270861218,2,0.625,0.0625,-0.05,0.5,0.75,0.5,-0.25,0.5,0.0,0.5,0.5,0.9090909090909091,0.0,0.09090909090909094,10.0,0.478325,0.0017675425000000012,-0.013050000000000006,0.07980000000000004,0.52,0.4402,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,6.5,89.5,4.5,84.5
chatbot_arena_11511,0.1419753086419753,0.025491540923639682,0.10185185185185183,0.31481481481481477,0.31481481481481477,3,0.3333333333333333,0.06666666666666667,0.08571428571428572,0.5,0.16666666666666666,0.5,0.33333333333333337,0.0,0.0,0.5,0.0,0.8257575757575757,0.00011478420569329808,0.1742424242424243,3.947368421052632,0.44171666666666665,0.00021584566666666696,-0.0017171428571428568,0.031100000000000017,0.46,0.4289,2,2,0.5,0.0,0.0,6,1.9459101490553132,3,3,6.333333333333333,25,2.333333333333333,171
chatbot_arena_1152,0.06810252281266774,0.0009510230297666027,-0.0436124530327429,0.0899087493290392,0.0436124530327429,2,0.625,0.0625,-0.05,0.5,0.75,0.5,-0.25,0.0,0.0,0.5,0.0,0.8666666666666667,0.0,0.1333333333333333,10.0,0.38195,0.008329443333333334,0.021259999999999994,0.192,0.4375,0.2455,0,1,0.58,0.025599999999999994,-0.031999999999999994,4,1.6094379124341003,2,2,21,244,162,2738
chatbot_arena_1153,0.13912916745446524,0.00023076538389643584,-0.021483267158252994,0.14987080103359174,0.021483267158252994,2,0.5416666666666666,0.0069444444444444415,0.04999999999999999,0.16666666666666663,0.5,0.5833333333333333,0.08333333333333326,0.5,0.0,0.5,1.0,0.9090909090909091,0.0,0.09090909090909094,10.0,0.48260000000000003,0.0014334066666666675,-0.0068800000000000085,0.07850000000000001,0.52,0.4415,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,6.5,103.5,4.5,7320.5
chatbot_arena_1155,0.05555555555555555,0.006172839506172839,0.1111111111111111,0.1111111111111111,0.1111111111111111,2,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.38095238095238093,0.0,0.6190476190476191,1.4594594594594594,0.434625,0.001509309166666667,-0.01686999999999999,0.09160000000000001,0.4716,0.38,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,18.5,27,40.5,1352
chatbot_arena_1156,0.14113697955161372,0.0006054925649818664,0.03479921162847993,0.1585365853658537,0.03479921162847993,2,0.25,0.08333333333333333,0.0,0.5,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.8333333333333334,0.0,0.16666666666666663,10.0,0.44170000000000004,0.0003235933333333333,-0.002779999999999999,0.0373,0.4635,0.4262,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,11.5,126,12.5,2888
chatbot_arena_1157,0.08333333333333333,0.0015432098765432098,-0.05555555555555555,0.1111111111111111,0.05555555555555555,2,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.0,0.0,0.5416666666666667,0.0,0.45833333333333326,1.2857142857142858,0.4699,0.0009500399999999997,-0.005320000000000003,0.06359999999999999,0.5,0.4364,1,0,0.5,0.0,0.0,4,1.6094379124341003,2,2,17.5,22.5,60.5,112.5
chatbot_arena_1158,0.25211640211640207,0.019894319867864833,-0.19947089947089944,0.3518518518518518,0.19947089947089944,2,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,4.0,0.493325,0.004704889166666664,-0.01681000000000001,0.1427,0.596,0.4533,1,0,0.5,0.0,0.0,4,1.6094379124341003,2,2,2.5,10,4.5,32
chatbot_arena_1160,0.16238038277511962,0.004223347330011269,0.09190590111642744,0.20833333333333334,0.09190590111642744,2,0.375,0.0625,0.05,0.5,0.25,0.5,0.25,0.0,0.0,0.5,0.0,0.9130434782608696,0.0,0.08695652173913038,10.0,0.43565,0.00012549666666666648,-0.0008799999999999974,0.02479999999999999,0.4493,0.4245,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,13,154.5,18,5940.5
chatbot_arena_1161,0.16228672305061193,0.02726284404933228,0.2335073619795842,0.27904040404040403,0.2335073619795842,2,0.08333333333333333,0.027777777777777776,-0.1,0.3333333333333333,0.16666666666666666,0.0,-0.16666666666666666,0.0,0.0,0.5,0.5,0.9307692307692308,0.0,0.0692307692307692,1.199134199134199,0.4631,0.0011631533333333333,-0.02532,0.0807,0.51,0.4293,0,0,0.5,0.0,0.0,4,1.6094379124341003,2,2,115.5,138.5,21840.5,5100.5
chatbot_arena_11611,0.17495929995929996,0.0003589284534034225,-0.018315018315018305,0.19047619047619047,0.03663003663003661,3,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.8181818181818181,0.06611570247933884,0.18181818181818188,1.9545454545454548,0.5145666666666667,0.0006226826666666673,-0.0015657142857142862,0.06780000000000003,0.54,0.4722,1,1,0.5,0.0,0.0,6,1.9459101490553132,3,3,7.333333333333333,14.333333333333334,0.3333333333333333,1.3333333333333333
chatbot_arena_11621,0.2135156618724694,0.017939209522109815,-0.13244280497801625,0.3574782025486251,0.2648856099560325,3,0.3333333333333333,0.06666666666666667,-0.08571428571428572,0.5,0.5,0.16666666666666666,-0.33333333333333337,0.0,0.0,0.5,0.0,0.821969696969697,0.017935032139577582,0.17803030303030298,10.0,0.46496666666666664,0.0026801066666666635,-0.001262857142857137,0.14379999999999993,0.5236,0.3798,1,1,0.4866666666666667,0.006186666666666664,-0.011428571428571427,6,1.9459101490553132,3,3,6.666666666666667,119.33333333333333,0.3333333333333333,1764.3333333333335
chatbot_arena_11640,0.04661558109833972,0.0018361934401041283,-0.0421455938697318,0.0842911877394636,0.0842911877394636,3,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.7145833333333333,0.04625868055555556,0.28541666666666665,10.0,0.45455,0.0008833990000000006,-0.0007857142857142849,0.07840000000000003,0.5048,0.4264,1,1,0.47333333333333333,0.0017066666666666673,-0.004571428571428573,6,1.9459101490553132,3,3,9.333333333333334,96,14.333333333333332,325
chatbot_arena_1165,0.21693121693121692,1.3997368494723137e-05,0.0052910052910053185,0.2195767195767196,0.0052910052910053185,2,0.375,0.0625,-0.05,0.5,0.5,0.25,-0.25,0.0,0.0,0.5,0.0,1.0,0.0,0.0,10.0,0.475725,0.0029429824999999987,-0.0029700000000000004,0.11459999999999998,0.5546,0.44,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,2.5,31.5,4.5,1200.5
chatbot_arena_1166,0.1111111111111111,0.0,0.0,0.1111111111111111,0.0,2,0.25,0.08333333333333333,0.1,0.5,0.25,0.25,0.0,0.0,0.0,0.5,0.0,0.125,0.0,0.875,2.71875,0.317425,0.009290815833333336,-0.033449999999999994,0.16730000000000003,0.401,0.2337,1,1,0.7,0.0192,0.048,4,1.6094379124341003,2,2,16,43.5,0,24.5
chatbot_arena_1167,0.08006924992219111,0.001294348561259411,0.05087924058512295,0.10550887021475258,0.05087924058512295,2,0.75,0.08333333333333333,0.1,0.5,0.75,0.75,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,1.8918918918918919,0.5129250000000001,0.0008567625000000011,0.010530000000000017,0.07020000000000004,0.5431,0.4729,1,0,0.5,0.0,0.0,4,1.6094379124341003,2,2,18.5,35,612.5,2
chatbot_arena_11687,0.16316646316646316,0.01063911487598911,-0.08492063492063491,0.23076923076923073,0.18632478632478627,3,0.4166666666666667,0.04166666666666667,-0.014285714285714284,0.5,0.5,0.3333333333333333,-0.16666666666666669,0.0,0.0,0.0,0.0,1.0,0.0,0.0,5.333333333333333,0.49228333333333335,0.004666577666666667,-0.006591428571428568,0.17260000000000003,0.5926,0.42,2,2,0.5,0.0,0.0,6,1.9459101490553132,3,3,6,32,25,499
chatbot_arena_1169,0.12751466199742062,0.00019874375695521032,-0.019937088902606134,0.1374832064487237,0.019937088902606134,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.9666666666666667,0.0,0.033333333333333326,10.0,0.469425,1.776249999999995e-05,0.001330000000000009,0.008599999999999997,0.4736,0.465,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,18,245,242,392
chatbot_arena_1170,0.14583333333333334,9.645061728395071e-05,-0.013888888888888895,0.1527777777777778,0.013888888888888895,2,0.625,0.22916666666666666,-0.25,1.0,0.75,0.5,-0.25,0.0,0.0,0.5,0.0,0.6071428571428572,0.0,0.3928571428571428,10.0,0.451725,0.0008277958333333339,-0.007069999999999993,0.05940000000000001,0.4948,0.4354,1,0,0.5,0.0,0.0,4,1.6094379124341003,2,2,22,561,2,2592
chatbot_arena_1171,0.1484375,0.002786518614969137,-0.07465277777777779,0.1857638888888889,0.07465277777777779,2,0.5,0.16666666666666666,0.1,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.7857142857142857,0.0,0.2142857142857143,9.833333333333334,0.46795,0.0011761633333333343,-0.019080000000000007,0.07530000000000003,0.51,0.4347,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,9,88.5,0,1200.5
chatbot_arena_1172,0.10571996088497737,0.0016312863172530559,-0.05711893411563378,0.13427942794279427,0.05711893411563378,2,0.375,0.22916666666666666,0.25,1.0,0.0,0.75,0.75,0.0,0.0,1.0,0.0,1.0,0.0,0.0,10.0,0.44815,0.0011127633333333337,0.010839999999999994,0.07190000000000002,0.4925,0.4206,0,1,0.52,0.0015999999999999983,0.007999999999999997,4,1.6094379124341003,2,2,6.5,160.5,12.5,40612.5
chatbot_arena_1173,0.16269841269841268,0.005322499370118417,-0.10317460317460317,0.21428571428571427,0.10317460317460317,2,0.375,0.0625,-0.05,0.5,0.5,0.25,-0.25,0.0,0.0,0.5,0.0,1.0,0.0,0.0,9.285714285714286,0.507375,0.0044852091666666635,-0.03479,0.16329999999999995,0.591,0.4277,1,0,0.5,0.0,0.0,4,1.6094379124341003,2,2,3.5,32.5,4.5,1300.5
chatbot_arena_11746,0.14814814814814814,0.004115226337448559,0.0,0.2222222222222222,0.1111111111111111,3,0.5,0.0,0.0,0.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,1.0,0.0,0.0,4.0,0.44835,0.0005070430000000005,0.0011800000000000016,0.054700000000000026,0.4667,0.412,1,1,0.5133333333333333,0.0010666666666666656,-0.0022857142857142846,6,1.9459101490553132,3,3,4,16,1,331
chatbot_arena_1175,0.11635220125786165,0.0,0.0,0.11635220125786165,0.0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,10.0,0.44484999999999997,1.0083333333333351e-05,-0.001100000000000001,0.005500000000000005,0.4476,0.4421,1,1,0.5,0.0,0.0,4,1.6094379124341003,2,2,10,106,0,0
chatbot_arena_11761,0.00907139023081052,0.00024687036215893354,0.0,0.02721417069243156,0.02721417069243156,3,0.3333333333333333,0.06666666666666667,-0.11428571428571428,0.5,0.5,0.16666666666666666,-0.33333333333333337,0.0,0.0,1.0,0.0,0.9722222222222222,0.0015432098765432113,0.02777777777777779,3.3636363636363638,0.43178333333333335,7.3736666666666296e-06,0.00015142857142856901,0.006899999999999962,0.4351,0.4282,2,1,0.5,0.0,0.0,6,1.9459101490553132,3,3,22,74,432,109
chatbot_arena_11764,0.16137566137566137,0.0075795750398925015,0.0753968253968254,0.2619047619047619,0.1507936507936508,3,0.5,0.1,0.02857142857142857,1.0,0.5,0.5,0.0,0.0,0.0,0.5,0.0,0.8888888888888888,0.024691358024691353,0.11111111111111116,10.0,0.4513,0.0025044359999999988,-0.010525714285714282,0.14649999999999996,0.5306,0.3841,2,2,0.5133333333333333,0.0010666666666666656,-0.006857142857142853,6,1.9459101490553132,3,3,8.333333333333334,117,24.333333333333336,1891
chatbot_arena_1177,0.12422839506172839,0.0003441262764822437,0.026234567901234573,0.13734567901234568,0.026234567901234573,2,0.75,0.08333333333333333,0.1,0.5,0.75,0.75,0.0,0.0,0.0,0.5,0.0,0.6428571428571428,0.0,0.3571428571428572,6.6,0.436675,0.002303489166666665,0.02952999999999999,0.11429999999999996,0.5005,0.3862,0,1,0.54,0.006400000000000003,-0.016000000000000004,4,1.6094379124341003,2,2,10,66,2,72
